activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.61Z,avenue,DE STALINGRAD,ACHERES,78260,78,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,avenue,CLAUDE VELLEFAUX,PARIS 10,75010,75,POINT (2.3212933 48.7038112),2.3212933,48.7038112
47.61Z,boulevard,DE PORT ROYAL,PARIS 14,75014,75,POINT (2.3158089 48.7032405),2.3158089,48.7032405
47.61Z,boulevard,SAINT MICHEL,PARIS 5,75005,75,POINT (2.3409776 48.8774869),2.3409776,48.8774869
47.61Z,rue,ABEL,PARIS 12,75012,75,POINT (2.2899544 48.8536669),2.2899544,48.8536669
47.61Z,rue,ABEL,PARIS 12,75012,75,POINT (2.3686039 48.8992192),2.3686039,48.8992192
47.61Z,rue,DE SEVRES,PARIS 15,75015,75,POINT (2.2941058 48.8504705),2.2941058,48.8504705
47.61Z,rue,SAINT DENIS,PARIS 2,75002,75,POINT (2.3056859 48.8816883),2.3056859,48.8816883
47.61Z,rue,DE L ARBRE SEC,PARIS 1,75001,75,POINT (2.2996044 48.8601488),2.2996044,48.8601488
47.61Z,place,DE LA GARE,BOIS-LE-ROI,77590,77,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.61Z,rue,JULES CUILLERIER,ALFORTVILLE,94140,94,POINT (2.352158 48.8406732),2.352158,48.8406732
47.61Z,quai,DE LA TOURNELLE,PARIS 5,75005,75,POINT (2.2203935 48.8643553),2.2203935,48.8643553
47.61Z,rue,VOLTAIRE,PALAISEAU,91120,91,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.61Z,rue,SAINT DENIS,PARIS 2,75002,75,POINT (2.3785045 48.8931031),2.3785045,48.8931031
47.61Z,rue,DES PANOYAUX,PARIS 20,75020,75,POINT (2.3630811 48.8652476),2.3630811,48.8652476
47.61Z,avenue,JEAN JAURES,PARIS 19,75019,75,POINT (2.4538529 48.783675),2.4538529,48.783675
47.61Z,place,DE DUBLIN,PARIS 8,75008,75,POINT (2.3029258 48.8417684),2.3029258,48.8417684
47.61Z,boulevard,CARNOT,BOURG-LA-REINE,92340,92,POINT (2.2461201 48.5871053),2.2461201,48.5871053
47.61Z,boulevard,DE LA REPUBLIQUE,SAINT-CLOUD,92210,92,POINT (2.3467438 48.8511997),2.3467438,48.8511997
47.61Z,rue,ORDENER,PARIS 18,75018,75,POINT (2.3097126 48.9543175),2.3097126,48.9543175
47.61Z,rue,VOLTAIRE,LEVALLOIS-PERRET,92300,92,POINT (2.227323 48.8705852),2.227323,48.8705852
47.61Z,rue,DES PYRENEES,PARIS 20,75020,75,POINT (2.227323 48.8705852),2.227323,48.8705852
47.61Z,avenue,DE LA REPUBLIQUE,CHOISY-LE-ROI,94600,94,POINT (2.3470376 48.8881747),2.3470376,48.8881747
47.61Z,,DES LACS,LOGNES,77185,77,POINT (2.3638832 48.8207871),2.3638832,48.8207871
47.61Z,rue,LACEPEDE,PARIS 5,75005,75,POINT (1.7167736 48.989373),1.7167736,48.989373
47.61Z,boulevard,MORLAND,PARIS 4,75004,75,POINT (2.4914392 48.6894363),2.4914392,48.6894363
47.61Z,rue,ARISTIDE BRIAND,CHENNEVIERES-SUR-MARNE,94430,94,POINT (2.2766998 48.8428397),2.2766998,48.8428397
47.61Z,rue,DES MOINES,PARIS 17,75017,75,POINT (2.2598908 48.7798302),2.2598908,48.7798302
47.61Z,rue,ST DOMINIQUE,PARIS 7,75007,75,POINT (2.2718041 48.7860353),2.2718041,48.7860353
47.61Z,place,VENDOME,PARIS 1,75001,75,POINT (2.3491707 48.8510022),2.3491707,48.8510022
47.61Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3229484 48.7992083),2.3229484,48.7992083
47.61Z,avenue,JEAN JAURES,SURESNES,92150,92,POINT (2.3830318 48.8590631),2.3830318,48.8590631
47.61Z,avenue,DE L ABATTOIR,ARGENTEUIL,95100,95,POINT (2.3788832 48.8596635),2.3788832,48.8596635
47.61Z,rue,LE VERRIER,PARIS 6,75006,75,POINT (2.35598 48.8689358),2.35598,48.8689358
47.61Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3552126 48.8492733),2.3552126,48.8492733
47.61Z,boulevard,DE PORT ROYAL,PARIS 5,75005,75,POINT (1.985255 48.8284858),1.985255,48.8284858
47.61Z,quai,DE LA TOURNELLE,PARIS 5,75005,75,POINT (2.6689178 48.9470687),2.6689178,48.9470687
47.61Z,boulevard,SAINT MARTIN,PARIS 3,75003,75,POINT (2.5557676 48.7922565),2.5557676,48.7922565
47.61Z,place,DU MARCHE,BRIE-COMTE-ROBERT,77170,77,POINT (1.984718 48.9285562),1.984718,48.9285562
47.61Z,,CHARLES DE GAULLE,ASNIERES-SUR-SEINE,92600,92,POINT (2.6600359 48.8364292),2.6600359,48.8364292
47.61Z,rue,LAPEYRERE,PARIS 18,75018,75,POINT (2.3683348 48.7629787),2.3683348,48.7629787
47.61Z,rue,DES PYRENEES,PARIS 20,75020,75,POINT (2.4161927 48.8624238),2.4161927,48.8624238
47.61Z,rue,FRANCOIS MOUTHON,CHILLY-MAZARIN,91380,91,POINT (2.3774911192815287 48.8725157),2.3774911192815287,48.8725157
47.61Z,rue,JOSE MARIA DE HEREDIA,PARIS 7,75007,75,POINT (2.2990974 48.8798288),2.2990974,48.8798288
47.61Z,rue,TAINE,PARIS 12,75012,75,POINT (2.3391703 48.851354),2.3391703,48.851354
47.61Z,rue,CHORON,PARIS 9,75009,75,POINT (2.3439199 48.8525313),2.3439199,48.8525313
47.61Z,boulevard,DE GRENELLE,PARIS 15,75015,75,POINT (2.3890138 48.8699319),2.3890138,48.8699319
47.61Z,rue,GASTON DARBOUX,PARIS 18,75018,75,POINT (2.324902 48.8848298),2.324902,48.8848298
47.61Z,rue,AUGUSTE BARTHOLDI,PARIS 15,75015,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.61Z,avenue,FRANCO RUSSE,PARIS 7,75007,75,POINT (2.2115619 48.8589434),2.2115619,48.8589434
47.61Z,rue,DES MARTYRS,PARIS 9,75009,75,POINT (2.3502198 48.8563606),2.3502198,48.8563606
47.61Z,rue,DE MIRBEL,PARIS 5,75005,75,POINT (2.3060488 48.8564367),2.3060488,48.8564367
47.61Z,rue,JEAN JACQUES ROUSSEAU,SURESNES,92150,92,POINT (2.3173159 48.7971105),2.3173159,48.7971105
47.61Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75010,75,POINT (2.5534806 48.8485212),2.5534806,48.8485212
47.61Z,allée,DES EIDERS,PARIS 19,75019,75,POINT (2.3399286 48.8490379),2.3399286,48.8490379
47.61Z,rue,CHARLES FRANCOIS DUPUIS,PARIS 3,75003,75,POINT (2.361863 48.8508127),2.361863,48.8508127
47.61Z,rue,DU GENERAL DE LARMINAT,CRETEIL,94000,94,POINT (2.4035687 48.8843762),2.4035687,48.8843762
47.61Z,place,DU GENERAL BEURET,PARIS 15,75015,75,POINT (2.370708 48.8453697),2.370708,48.8453697
47.61Z,avenue,ARISTIDE BRIAND,ARPAJON,91290,91,POINT (3.7133381 49.4924999),3.7133381,49.4924999
47.61Z,rue,DANTE,PARIS 5,75005,75,POINT (2.3106608 48.8881083),2.3106608,48.8881083
47.61Z,rue,ROBERT SCHUMANN,CHARENTON-LE-PONT,94220,94,POINT (2.3472814 48.8795194),2.3472814,48.8795194
47.61Z,rue,VULPIAN,PARIS 13,75013,75,POINT (2.3072719 48.839478),2.3072719,48.839478
47.61Z,rue,DUMAS,EPINAY-SUR-SEINE,93800,93,POINT (2.3149479 48.8809739),2.3149479,48.8809739
47.61Z,place,HENRI 4,SURESNES,92150,92,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.61Z,place,HENRI 4,SURESNES,92150,92,POINT (2.0738765 48.6415237),2.0738765,48.6415237
47.61Z,rue,RAMEY,PARIS 18,75018,75,POINT (2.4382717 48.8470475),2.4382717,48.8470475
47.61Z,allée,DE LA CHANCELLERIE,DOMONT,95330,95,POINT (2.341777 48.8543169),2.341777,48.8543169
47.61Z,boulevard,SERURIER,PARIS 19,75019,75,POINT (2.2871163 48.7920663),2.2871163,48.7920663
47.61Z,avenue,DE CHOISY,PARIS 13,75013,75,POINT (2.3932169 48.9362916),2.3932169,48.9362916
47.61Z,rue,DE COLMAR,MANTES-LA-JOLIE,78200,78,POINT (2.3453916 48.8799925),2.3453916,48.8799925
47.61Z,avenue,DE L ERMITAGE,BRUNOY,91800,91,POINT (2.1442333070721284 48.9457414),2.1442333070721284,48.9457414
47.61Z,rue,CAUCHY,PARIS 15,75015,75,POINT (2.0958654 48.9941653),2.0958654,48.9941653
47.61Z,avenue,ARISTIDE BRIAND,LE PLESSIS-ROBINSON,92350,92,POINT (2.2809365 48.9030356),2.2809365,48.9030356
47.61Z,rue,DE FONTENAY,LE PLESSIS-ROBINSON,92350,92,POINT (2.3386542 48.8766721),2.3386542,48.8766721
47.61Z,,DE LA DEFENSE,PARIS 18,75018,75,POINT (2.428996 49.1258593),2.428996,49.1258593
47.61Z,rue,DU FBG ST ANTOINE,PARIS 11,75011,75,POINT (2.4221358 49.110644),2.4221358,49.110644
47.61Z,rue,FREDERIC SAUTON,PARIS 5,75005,75,POINT (2.1916894 48.8916092),2.1916894,48.8916092
47.61Z,avenue,PARMENTIER,PARIS 11,75011,75,POINT (2.458493 48.7161733),2.458493,48.7161733
47.61Z,rue,RENE BOULANGER,PARIS 10,75010,75,POINT (2.2906305 48.7932796),2.2906305,48.7932796
47.61Z,boulevard,SAINT GERMAIN,PARIS 5,75005,75,POINT (2.422885 48.9960694),2.422885,48.9960694
47.61Z,avenue,HENRI BARBUSSE,LES CLAYES-SOUS-BOIS,78340,78,POINT (2.4399315 48.848714),2.4399315,48.848714
47.61Z,rue,VICTOR DROUET,CLAYE-SOUILLY,77410,77,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.61Z,allée,DU TRAIT D4UNION,LIEUSAINT,77127,77,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.61Z,avenue,VIEUX CHEMIN ST DENIS,GENNEVILLIERS,92230,92,POINT (2.1258591 48.808332),2.1258591,48.808332
47.61Z,avenue,DE L HIPPODROME,LA QUEUE-EN-BRIE,94510,94,POINT (2.6083365 48.6903705),2.6083365,48.6903705
47.61Z,chemin,AUX BOEUFS,VILLENNES-SUR-SEINE,78670,78,POINT (2.0545342 48.9368374),2.0545342,48.9368374
47.61Z,rue,DU GENERAL DE GAULLE,COLLEGIEN,77090,77,POINT (2.8759734 48.9626643),2.8759734,48.9626643
47.61Z,avenue,DU LUXEMBOURG,THIAIS,94320,94,POINT (2.3794469 48.8308473),2.3794469,48.8308473
47.61Z,avenue,GENERAL DE GAULLE,BAGNOLET,93170,93,POINT (2.3394451 48.8661052),2.3394451,48.8661052
47.61Z,,"COMMERCIAL CLOS DU CHENE, PAC",MONTEVRAIN,77144,77,POINT (2.3075736 48.8535623),2.3075736,48.8535623
47.61Z,rue,JEAN PERRIN,MAUREPAS,78310,78,POINT (2.3235057 48.8712058),2.3235057,48.8712058
47.61Z,rue,HECTOR GUIMARD,PARIS 19,75019,75,POINT (2.3232172 48.8901162),2.3232172,48.8901162
47.61Z,rue,DES RENAUDES,PARIS 17,75017,75,POINT (2.4434313 48.8082414),2.4434313,48.8082414
47.61Z,rue,MONSIEUR LE PRINCE,PARIS 6,75006,75,POINT (2.5199155 48.8371486),2.5199155,48.8371486
47.61Z,boulevard,SAINT MICHEL,PARIS 5,75005,75,POINT (2.4231939 48.7590593),2.4231939,48.7590593
47.61Z,rue,DE LA MARE,PARIS 20,75020,75,POINT (2.2351162 48.7312808),2.2351162,48.7312808
47.61Z,rue,DES DAMES,PARIS 17,75017,75,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.61Z,rue,DE LOURMEL,PARIS 15,75015,75,POINT (2.3178461 48.9078688),2.3178461,48.9078688
47.61Z,,GERMAIN PILON,PARIS 18,75018,75,POINT (2.305332 48.9025894),2.305332,48.9025894
47.61Z,,DU CROISIC,PARIS 15,75015,75,POINT (2.5369139 48.7220418),2.5369139,48.7220418
47.61Z,boulevard,DE LA REPUBLIQUE,SAINT-CLOUD,92210,92,POINT (2.3217255 48.8718651),2.3217255,48.8718651
47.61Z,quai,DE GESVRES,PARIS 4,75004,75,POINT (2.4712298 48.8098486),2.4712298,48.8098486
47.61Z,rue,DU CHAMP DE MARS,PARIS 7,75007,75,POINT (2.3441755 48.8538413),2.3441755,48.8538413
47.61Z,avenue,LOUIS PASTEUR,BAGNEUX,92220,92,POINT (2.3260786 48.8302117),2.3260786,48.8302117
47.61Z,allée,LINO VENTURA,NOISY-LE-GRAND,93160,93,POINT (2.3397281 48.8565476),2.3397281,48.8565476
47.61Z,rue,DE VAUGIRARD,PARIS 6,75006,75,POINT (2.255869 48.9047206),2.255869,48.9047206
47.61Z,boulevard,HENRI IV,PARIS 4,75004,75,POINT (2.433978 48.8525618),2.433978,48.8525618
47.61Z,rue,ANDRE JOINEAU,LE PRE-SAINT-GERVAIS,93310,93,POINT (2.3052441 48.8205455),2.3052441,48.8205455
47.61Z,boulevard,DIDEROT,PARIS 12,75012,75,POINT (2.1956099 48.8918203),2.1956099,48.8918203
47.61Z,rue,DE L'EGLISE,BIEVRES,91570,91,POINT (2.7327843 48.8406737),2.7327843,48.8406737
47.61Z,rue,DE SAUSSURE,PARIS 17,75017,75,POINT (2.3502198 48.8563606),2.3502198,48.8563606
47.61Z,rue,CONDORCET,PARIS 9,75009,75,POINT (2.3533229 48.8732122),2.3533229,48.8732122
47.61Z,rue,BARGUE,PARIS 15,75015,75,POINT (2.4968327 48.864563),2.4968327,48.864563
47.61Z,boulevard,DE COURCELLES,PARIS 17,75017,75,POINT (1.9739200311076608 48.6737167),1.9739200311076608,48.6737167
47.61Z,rue,DE SAVOIE,PARIS 6,75006,75,POINT (2.4871527 48.9503621),2.4871527,48.9503621
47.61Z,place,DU GENERAL DE GAULLE,FONTENAY-AUX-ROSES,92260,92,POINT (2.3038183 48.7377902),2.3038183,48.7377902
47.61Z,allée,DES TILLEULS,LA COURNEUVE,93120,93,POINT (2.514627 49.0026868),2.514627,49.0026868
47.61Z,rue,TURGOT,PARIS 9,75009,75,POINT (2.2947325 48.843636),2.2947325,48.843636
47.61Z,avenue,GENERAL DE GAULLE,MAISONS-LAFFITTE,78600,78,POINT (2.3269546 48.8761508),2.3269546,48.8761508
47.61Z,rue,MAURICE BERTEAUX,CONFLANS-SAINTE-HONORINE,78700,78,POINT (2.4706443325285927 48.8459173),2.4706443325285927,48.8459173
47.61Z,rue,SAINT GUILLAUME,COURBEVOIE,92400,92,POINT (2.347009 48.858177),2.347009,48.858177
47.61Z,rue,BOURDALOUE,PARIS 9,75009,75,POINT (2.3158787 48.7908885),2.3158787,48.7908885
47.61Z,rue,DE LA REPUBLIQUE,CHAUMONTEL,95270,95,POINT (2.1881627 48.9222605),2.1881627,48.9222605
47.61Z,rue,HENRI BARBUSSE,NANTERRE,92000,92,POINT (2.3218858 48.875823),2.3218858,48.875823
47.61Z,hameau,DE LA GUEPIERE,SONCHAMP,78120,78,POINT (2.088915791110137 49.05843705),2.088915791110137,49.05843705
47.61Z,boulevard,VICTOR,PARIS 15,75015,75,POINT (2.3533019 48.8499232),2.3533019,48.8499232
47.61Z,rue,DE LIEGE,PARIS 9,75009,75,POINT (2.1270994 48.8048223),2.1270994,48.8048223
47.61Z,rue,VOLTAIRE,MONTREUIL,93100,93,POINT (2.3476813 48.8491745),2.3476813,48.8491745
47.61Z,avenue,JEAN JAURES,CROSNE,91560,91,POINT (2.3512384 48.8318195),2.3512384,48.8318195
47.61Z,avenue,JEANNE ET MAURICE DOLIVET,FONTENAY-AUX-ROSES,92260,92,POINT (2.3617375 48.8745365),2.3617375,48.8745365
47.61Z,avenue,DES MYOSOTIS,GONESSE,95500,95,POINT (2.343631 48.8529342),2.343631,48.8529342
47.61Z,avenue,DE VORGES,VINCENNES,94300,94,POINT (2.8392931 48.3677526),2.8392931,48.3677526
47.61Z,place,MAURICE BERTEAUX,CHATOU,78400,78,POINT (2.3524819 48.8699695),2.3524819,48.8699695
47.61Z,place,MAURICE BERTEAUX,CHATOU,78400,78,POINT (2.3490716 48.8605752),2.3490716,48.8605752
47.61Z,rue,LOUIS LE VAU,VERSAILLES,78000,78,POINT (2.393787 48.895717),2.393787,48.895717
47.61Z,rue,DE L EGLISE,BRIE-COMTE-ROBERT,77170,77,POINT (2.3360142 48.9020047),2.3360142,48.9020047
47.61Z,rue,SAINT SEBASTIEN,POISSY,78300,78,POINT (2.3439185 48.8464932),2.3439185,48.8464932
47.61Z,avenue,CLEMENCEAU,MEAUX,77100,77,POINT (2.3302255 48.864248),2.3302255,48.864248
47.61Z,rue,PRIMO LEVI,PARIS 13,75013,75,POINT (2.369703 48.8462023),2.369703,48.8462023
47.61Z,rue,DES PETITS CHAMPS,PARIS 1,75001,75,POINT (2.3545226 48.8691758),2.3545226,48.8691758
47.61Z,rue,DE L ARCADE,PARIS 8,75008,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,DU DOCTEUR HEULIN,PARIS 17,75017,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,avenue,GEORGES CLEMENCEAU,MAISONS-ALFORT,94700,94,POINT (2.355243 48.8495423),2.355243,48.8495423
47.61Z,rue,DE LA REPUBLIQUE,BRY-SUR-MARNE,94360,94,POINT (2.355243 48.8495423),2.355243,48.8495423
47.61Z,avenue,VILLENEUVE ST GEORGES,CHOISY-LE-ROI,94600,94,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.61Z,boulevard,MARCEL CACHIN,IGNY,91430,91,POINT (2.274637 48.8684448),2.274637,48.8684448
47.61Z,rue,DAGOBERT,CLICHY,92110,92,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,rue,DU REVEILLON,VILLECRESNES,94440,94,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,boulevard,MALESHERBES,PARIS 17,75017,75,POINT (2.330606 48.8771014),2.330606,48.8771014
47.61Z,rue,DE LA VARENNE,SAINT-MAUR-DES-FOSSES,94100,94,POINT (2.2417253 48.8469003),2.2417253,48.8469003
47.61Z,quai,DES GRANDS AUGUSTINS,PARIS 6,75006,75,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.61Z,rue,THIBAUD,PARIS 14,75014,75,POINT (2.3357943 48.8526532),2.3357943,48.8526532
47.61Z,quai,DE CONTI,PARIS 6,75006,75,POINT (2.323919877762703 48.87737115),2.323919877762703,48.87737115
47.61Z,rue,DE COLOMBES,COURBEVOIE,92400,92,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.61Z,rue,KLEBER,MONTREUIL,93100,93,POINT (2.2961603 48.8780352),2.2961603,48.8780352
47.61Z,avenue,PIERRE LAROUSSE,MALAKOFF,92240,92,POINT (2.3263426 48.8704375),2.3263426,48.8704375
47.61Z,rue,MAURICE THOREZ,NANTERRE,92000,92,POINT (2.3263745 48.8430521),2.3263745,48.8430521
47.61Z,avenue,DU GENERAL DE GAULLE,BUSSY-SAINT-GEORGES,77600,77,POINT (2.2859428 48.8745279),2.2859428,48.8745279
47.61Z,quai,DE GESVRES,PARIS 4,75004,75,POINT (2.3258597 48.8845399),2.3258597,48.8845399
47.61Z,rue,DES PETITES ECURIES,PARIS 10,75010,75,POINT (2.3265353 48.8850945),2.3265353,48.8850945
47.61Z,rue,DU GENERAL LECLERC,ROSNY-SOUS-BOIS,93110,93,POINT (2.3692866 48.8553232),2.3692866,48.8553232
47.61Z,place,PAUL GRIMAULT,CERNAY-LA-VILLE,78720,78,POINT (2.3271455 48.8529449),2.3271455,48.8529449
47.61Z,avenue,PIERRE MENDES FRANCE,PARIS 13,75013,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,avenue,DE VERSAILLES,PARIS 16,75016,75,POINT (2.3237326 48.8457462),2.3237326,48.8457462
47.61Z,avenue,DU GEN PIERRE BILLOTTE,CRETEIL,94000,94,POINT (2.3364126 48.8629359),2.3364126,48.8629359
47.61Z,rue,DE PARIS,MEUDON,92190,92,POINT (2.3746804 48.8428945),2.3746804,48.8428945
47.61Z,avenue,D'ESTIENNE D'ORVES,JUVISY-SUR-ORGE,91260,91,POINT (2.391343425655976 48.7646983),2.391343425655976,48.7646983
47.61Z,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93600,93,POINT (2.3385453 48.8513559),2.3385453,48.8513559
47.61Z,rue,DES RABATS,ANTONY,92160,92,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.61Z,rue,HOUDART,ROISSY-EN-FRANCE,95700,95,POINT (2.2795423 48.8565478),2.2795423,48.8565478
47.61Z,rue,MADEMOISELLE,PARIS 15,75015,75,POINT (2.2675037 48.847567),2.2675037,48.847567
47.61Z,rue,D'AMSTERDAM,PARIS 8,75008,75,POINT (2.2931066 48.8714913),2.2931066,48.8714913
47.61Z,place,DE LA LIBERATION,FONTENAY-SOUS-BOIS,94120,94,POINT (2.347834 48.8582204),2.347834,48.8582204
47.61Z,rue,SAINT DENIS,PARIS 1,75001,75,POINT (2.3463164 48.8519991),2.3463164,48.8519991
47.61Z,rue,MARCEL SEMBAT,HOUILLES,78800,78,POINT (2.3156674 48.8659735),2.3156674,48.8659735
47.61Z,rue,MADAME,PARIS 6,75006,75,POINT (2.5116399 48.7779358),2.5116399,48.7779358
47.61Z,rue,DE LABORDE,PARIS 8,75008,75,POINT (2.323919877762703 48.87737115),2.323919877762703,48.87737115
47.61Z,place,DE LA PAIX,PONTOISE,95300,95,POINT (2.3475844 48.8582679),2.3475844,48.8582679
47.61Z,rue,DE POISSY,PARIS 5,75005,75,POINT (2.7012519 48.4068548),2.7012519,48.4068548
47.61Z,rue,HOCHE,VERSAILLES,78000,78,POINT (2.3063177 48.8281428),2.3063177,48.8281428
47.61Z,rue,DES CARMES,PARIS 5,75005,75,POINT (2.3591776 48.8509303),2.3591776,48.8509303
47.61Z,rue,DES RECULETTES,PARIS 13,75013,75,POINT (2.3443087 48.853187),2.3443087,48.853187
47.61Z,rue,DES RECOLLETS,PARIS 10,75010,75,POINT (2.3362217 48.8547705),2.3362217,48.8547705
47.61Z,boulevard,SAINT MICHEL,PARIS 6,75006,75,POINT (2.399331 48.8495228),2.399331,48.8495228
47.61Z,avenue,DE SENS,MORET-LOING-ET-ORVANNE,77250,77,POINT (2.3378415 48.88251),2.3378415,48.88251
47.61Z,boulevard,DE BONNE NOUVELLE,PARIS 2,75002,75,POINT (2.2584511 48.9886666),2.2584511,48.9886666
47.61Z,rue,BERGER,PARIS 1,75001,75,POINT (2.3663373 48.8330305),2.3663373,48.8330305
47.61Z,boulevard,MACDONALD,PARIS 19,75019,75,POINT (2.2550992 48.9062352),2.2550992,48.9062352
47.61Z,rue,LECUYER,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,DE RIVOLI,PARIS 1,75001,75,POINT (2.3063177 48.8281428),2.3063177,48.8281428
47.61Z,rue,AUDUBON,PARIS 12,75012,75,POINT (2.3443842 48.8579631),2.3443842,48.8579631
47.61Z,place,ST MICHEL,PARIS 6,75006,75,POINT (2.2280401 48.8207938),2.2280401,48.8207938
47.61Z,boulevard,SAINT DENIS,PARIS 2,75002,75,POINT (2.4363755 48.8853631),2.4363755,48.8853631
47.61Z,boulevard,VOLTAIRE,PARIS 11,75011,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,boulevard,SAINT GERMAIN,PARIS 6,75006,75,POINT (2.3443842 48.8579631),2.3443842,48.8579631
47.61Z,boulevard,SAINT GERMAIN,PARIS 6,75006,75,POINT (2.3182376 48.874413),2.3182376,48.874413
47.61Z,rue,DE LA POMPE,PARIS 16,75116,75,POINT (2.382592 48.8459015),2.382592,48.8459015
47.61Z,rue,DE LONGCHAMP,PARIS 16,75116,75,POINT (2.3837165 48.8514406),2.3837165,48.8514406
47.61Z,rue,DE CHATEAUDUN,PARIS 9,75009,75,POINT (2.3387294 48.8819877),2.3387294,48.8819877
47.61Z,rue,MONTAGNE STE GENEVIEVE,PARIS 5,75005,75,POINT (2.3430703 48.8720351),2.3430703,48.8720351
47.61Z,rue,SOUFFLOT,PARIS 5,75005,75,POINT (2.3648188 48.8662856),2.3648188,48.8662856
47.61Z,rue,DE LA CONVENTION,PARIS 15,75015,75,POINT (2.3533263 48.8672199),2.3533263,48.8672199
47.61Z,rue,DE LA CONVENTION,PARIS 15,75015,75,POINT (2.3318072 48.8578557),2.3318072,48.8578557
47.61Z,rue,DE CLICHY,PARIS 9,75009,75,POINT (2.3552126 48.8492733),2.3552126,48.8492733
47.61Z,rue,GAMBETTA,BOULOGNE-BILLANCOURT,92100,92,POINT (2.3302255 48.864248),2.3302255,48.864248
47.61Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75008,75,POINT (2.3606162 48.8566136),2.3606162,48.8566136
47.61Z,rue,DE ROME,PARIS 8,75008,75,POINT (2.6598994837837857 48.799967),2.6598994837837857,48.799967
47.61Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75008,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.61Z,avenue,DES TERNES,PARIS 17,75017,75,POINT (2.3539433 48.8421123),2.3539433,48.8421123
47.61Z,rue,DE SEZE,PARIS 9,75009,75,POINT (2.329006 48.8590128),2.329006,48.8590128
47.61Z,boulevard,DU MONTPARNASSE,PARIS 6,75006,75,POINT (2.3065864 48.8388463),2.3065864,48.8388463
47.61Z,rue,DURET,PARIS 16,75116,75,POINT (2.3935107 48.8472087),2.3935107,48.8472087
47.61Z,rue,BIOT,PARIS 17,75017,75,POINT (2.39744 48.7894586),2.39744,48.7894586
47.61Z,avenue,DE CLICHY,PARIS 17,75017,75,POINT (2.4417811 48.9174429),2.4417811,48.9174429
47.61Z,rue,AMELOT,PARIS 11,75011,75,POINT (2.3762411 48.8541612),2.3762411,48.8541612
47.61Z,rue,DE LA CHAISE,PARIS 7,75007,75,POINT (2.3320488 48.8395318),2.3320488,48.8395318
47.61Z,rue,LITTRE,PARIS 6,75006,75,POINT (2.4531255 48.8784239),2.4531255,48.8784239
47.61Z,rue,SAINT HONORE,PARIS 1,75001,75,POINT (2.3925861 48.8769037),2.3925861,48.8769037
47.61Z,rue,DE BERCY,PARIS 12,75012,75,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.61Z,place,DU MARCHE,THIAIS,94320,94,POINT (2.1215076 48.8012015),2.1215076,48.8012015
47.61Z,rue,DE RENNES,PARIS 6,75006,75,POINT (2.3663373 48.8330305),2.3663373,48.8330305
47.61Z,rue,DE L ODEON,PARIS 6,75006,75,POINT (2.31893911868402 48.988445850000005),2.31893911868402,48.988445850000005
47.61Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2457993 48.8184556),2.2457993,48.8184556
47.61Z,rue,DE L ANNONCIATION,PARIS 16,75016,75,POINT (2.238081 48.8432647),2.238081,48.8432647
47.61Z,rue,D AUTEUIL,PARIS 16,75016,75,POINT (2.2437188 48.8253012),2.2437188,48.8253012
47.61Z,avenue,KLEBER,PARIS 16,75116,75,POINT (2.349551 48.8392138),2.349551,48.8392138
47.61Z,boulevard,DE SEBASTOPOL,PARIS 3,75003,75,POINT (2.1771383 48.8042322),2.1771383,48.8042322
47.61Z,rue,SAINT JACQUES,PARIS 5,75005,75,POINT (2.3477321 48.8287293),2.3477321,48.8287293
