activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,place,DES TOULEUSES,CERGY,95127,95,POINT (2.5064938 48.8265994),48.8265994,2.5064938
47.22Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.4314208 48.8452908),48.8452908,2.4314208
47.22Z,rue,DE LA POSTE,JUZIERS,78327,78,POINT (2.5097984 48.8256802),48.8256802,2.5097984
47.22Z,rue,LECOURBE,PARIS 15,75115,75,POINT (2.274637 48.8684448),48.8684448,2.274637
47.22Z,rue,DE LA CHASSE,MELUN,77288,77,POINT (3.3020589 48.5606167),48.5606167,3.3020589
47.22Z,rue,EMILE ZOLA,DUGNY,93030,93,POINT (2.3470376 48.8881747),48.8881747,2.3470376
47.22Z,rue,MEISSONIER,PARIS 17,75117,75,POINT (2.9571302 48.6834392),48.6834392,2.9571302
47.22Z,rue,DE CLIGNANCOURT,PARIS 18,75118,75,POINT (2.2839517 49.1571995),49.1571995,2.2839517
47.22Z,avenue,DE LA REPUBLIQUE,FONTENAY-SOUS-BOIS,94033,94,POINT (2.2501315 48.7687733),48.7687733,2.2501315
47.22Z,avenue,DU MARECHAL FOCH,NEUILLY-PLAISANCE,93049,93,POINT (2.3942744 48.9004683),48.9004683,2.3942744
47.22Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.2635116 48.8006735),48.8006735,2.2635116
47.22Z,boulevard,DE MAGENTA,PARIS 10,75110,75,POINT (2.3466022930865966 48.97441125),48.97441125,2.3466022930865966
47.22Z,rue,VOLTAIRE,SOUPPES-SUR-LOING,77458,77,POINT (2.6762679 48.2789817),48.2789817,2.6762679
47.22Z,rue,DE VERDUN,PUTEAUX,92062,92,POINT (2.5716463 48.9600497),48.9600497,2.5716463
47.22Z,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.5943016 48.8802882),48.8802882,2.5943016
47.22Z,rue,MARAT,IVRY-SUR-SEINE,94041,94,POINT (2.4003457 48.8515884),48.8515884,2.4003457
47.22Z,avenue,PDT JOHN KENNEDY,LE PECQ,78481,78,POINT (2.2826724 48.9155548),48.9155548,2.2826724
47.22Z,rue,DU SAULE SAINT JACQUES,ORMOY,91468,91,POINT (2.4744489 49.0291673),49.0291673,2.4744489
47.22Z,boulevard,DU GENERAL LECLERC,CLICHY,92024,92,POINT (1.8101674 48.9894399),48.9894399,1.8101674
47.22Z,rue,DES MARCHES,LAGNY-SUR-MARNE,77243,77,POINT (2.2970074 48.9327396),48.9327396,2.2970074
47.22Z,rue,DU CENTRE,TRAPPES,78621,78,POINT (2.0790902 48.8877855),48.8877855,2.0790902
47.22Z,avenue,MARCEL LEGRAND,LE BLANC-MESNIL,93007,93,POINT (2.4442168 48.9052204),48.9052204,2.4442168
47.22Z,rue,RAYMOND PATENOTRE,RAMBOUILLET,78517,78,POINT (2.412148 48.847866),48.847866,2.412148
47.22Z,rue,DE GRAVIGNY,CHILLY-MAZARIN,91161,91,POINT (2.3913424 48.87786),48.87786,2.3913424
47.22Z,place,DU MARCHE NEUF,GIF-SUR-YVETTE,91272,91,POINT (2.370708 48.8453697),48.8453697,2.370708
47.22Z,avenue,DE LA GARE,TAVERNY,95607,95,POINT (2.4950666 48.9597043),48.9597043,2.4950666
47.22Z,avenue,ROMAIN ROLLAND,AULNAY-SOUS-BOIS,93005,93,POINT (2.4133509 48.8041326),48.8041326,2.4133509
47.22Z,avenue,DE SAVIGNY,AULNAY-SOUS-BOIS,93005,93,POINT (2.3613202 48.8669626),48.8669626,2.3613202
47.22Z,allée,GEORGE SAND,MASSY,91377,91,POINT (2.4968327 48.864563),48.864563,2.4968327
47.22Z,avenue,PARMENTIER,PARIS 11,75111,75,POINT (2.2743049 48.8523184),48.8523184,2.2743049
47.22Z,rue,CHEVREUL,CHOISY-LE-ROI,94022,94,POINT (2.3942744 48.9004683),48.9004683,2.3942744
47.22Z,boulevard,DE LA VILLETTE,PARIS 10,75110,75,POINT (2.4466833 48.7424005),48.7424005,2.4466833
47.22Z,avenue,DE CLICHY,PARIS 18,75118,75,POINT (2.4936377 48.933537),48.933537,2.4936377
47.22Z,rue,DE LOURMEL,PARIS 15,75115,75,POINT (2.4335520814230125 48.618709100000004),48.618709100000004,2.4335520814230125
47.22Z,avenue,REPUBLIQUE,VILLEPINTE,93078,93,POINT (2.536123 48.9337473),48.9337473,2.536123
47.22Z,boulevard,DE BELLEVILLE,PARIS 11,75111,75,POINT (2.4098219 48.7646607),48.7646607,2.4098219
47.22Z,rue,HENRI BARBUSSE,SAINT-DENIS,93066,93,POINT (2.3463164 48.8519991),48.8519991,2.3463164
47.22Z,rue,DES POISSONNIERS,PARIS 18,75118,75,POINT (2.3475022 48.8582362),48.8582362,2.3475022
47.22Z,avenue,DU GENERAL DE GAULLE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.2891127710382513 48.73240655),48.73240655,2.2891127710382513
47.22Z,rue,DU COMMERCE,ORLY,94054,94,POINT (2.4035687 48.8843762),48.8843762,2.4035687
47.22Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77294,77,POINT (2.5409701 48.8572322),48.8572322,2.5409701
47.22Z,rue,VIGNE CROIX,CHARNY,77095,77,POINT (2.5692162 48.8998292),48.8998292,2.5692162
47.22Z,avenue,LAMARTINE,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.5114531 48.9396103),48.9396103,2.5114531
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.681604 48.8697218),48.8697218,2.681604
47.22Z,rue,PHILIPPE DE GIRARD,PARIS 10,75110,75,POINT (2.382495 48.8676699),48.8676699,2.382495
47.22Z,rue,BERLIOZ,SAINT-MICHEL-SUR-ORGE,91570,91,POINT (2.7097407 48.8357445),48.8357445,2.7097407
47.22Z,rue,DU MARECHAL FOCH,MEULAN-EN-YVELINES,78401,78,POINT (2.2641606 48.9508884),48.9508884,2.2641606
47.22Z,rue,DE STRASBOURG,SAINT-DENIS,93066,93,POINT (2.3203652 48.8350703),48.8350703,2.3203652
47.22Z,boulevard,DU GENERAL DELAMBRE,ARGENTEUIL,95018,95,POINT (2.3821622 48.8547774),48.8547774,2.3821622
47.22Z,rue,JEAN LONGUET,CHATENAY-MALABRY,92019,92,POINT (2.2945168 48.9266878),48.9266878,2.2945168
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.366371 48.7929399),48.7929399,2.366371
47.22Z,rue,COLI,LE BLANC-MESNIL,93007,93,POINT (2.306703 48.9024739),48.9024739,2.306703
47.22Z,avenue,DU MARECHAL LECLERC,LIVRY-GARGAN,93046,93,POINT (2.1022176 48.7186062),48.7186062,2.1022176
47.22Z,avenue,PIERRE BROSSOLETTE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.382592 48.8459015),48.8459015,2.382592
47.22Z,rue,SAINT MAUR,PARIS 11,75111,75,POINT (2.2033404 48.8707154),48.8707154,2.2033404
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.1976642 48.930188),48.930188,2.1976642
47.22Z,rue,JULES FERRY,L'HAY-LES-ROSES,94038,94,POINT (2.3822691 48.8823641),48.8823641,2.3822691
47.22Z,rue,DE PENTHIEVRE,PARIS 8,75108,75,POINT (2.3988041 48.8402605),48.8402605,2.3988041
47.22Z,rue,HENRI AMODRU,GIF-SUR-YVETTE,91272,91,POINT (2.3559887 48.8271813),48.8271813,2.3559887
47.22Z,rue,ANDRE KARMAN,AUBERVILLIERS,93001,93,POINT (2.4141913 49.0006157),49.0006157,2.4141913
47.22Z,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93005,93,POINT (2.2470388 48.9272488),48.9272488,2.2470388
47.22Z,avenue,NELSON MANDELA,TREMBLAY-EN-FRANCE,93073,93,POINT (2.3256907 48.8933482),48.8933482,2.3256907
47.22Z,place,DE FRANCE,SARCELLES,95585,95,POINT (2.2452637 48.9000597),48.9000597,2.2452637
47.22Z,rue,DE L'EGLISE,BOISSY-LE-CHATEL,77042,77,POINT (2.0447665 48.7725657),48.7725657,2.0447665
47.22Z,avenue,JEAN JAURES,AUBERVILLIERS,93001,93,POINT (2.3600396 48.8914956),48.8914956,2.3600396
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4004327 48.7489873),48.7489873,2.4004327
47.22Z,allée,GALILEE,LIVRY-GARGAN,93046,93,POINT (2.335463 48.9457453),48.9457453,2.335463
47.22Z,rue,BOUCICAUT,FONTENAY-AUX-ROSES,92032,92,POINT (2.5018058 48.8239762),48.8239762,2.5018058
47.22Z,avenue,ALBERT PETIT,BAGNEUX,92007,92,POINT (2.3644444 48.8196076),48.8196076,2.3644444
47.22Z,rue,ROYALE,VERSAILLES,78646,78,POINT (2.4349033 48.8796671),48.8796671,2.4349033
47.22Z,rue,DU GENERAL DE GAULLE,BALLANCOURT-SUR-ESSONNE,91045,91,POINT (2.098406 49.0501026),49.0501026,2.098406
47.22Z,boulevard,SAINT DENIS,COURBEVOIE,92026,92,POINT (2.695116 49.0370759),49.0370759,2.695116
47.22Z,rue,LA GRANGE AUX BELLES,PARIS 10,75110,75,POINT (2.5752445 48.8566235),48.8566235,2.5752445
47.22Z,rue,JEAN JAURES,VILLEPARISIS,77514,77,POINT (2.458493 48.7161733),48.7161733,2.458493
47.22Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.3444789 48.8770896),48.8770896,2.3444789
47.22Z,rue,DES MOINES,PARIS 17,75117,75,POINT (2.4171443 48.893969),48.893969,2.4171443
47.22Z,rue,DE MEAUX,DAMMARTIN-EN-GOELE,77153,77,POINT (2.3638052 48.8048908),48.8048908,2.3638052
47.22Z,rue,POULET,PARIS 18,75118,75,POINT (2.3309816 48.9035206),48.9035206,2.3309816
47.22Z,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91549,91,POINT (2.2078977 48.9501049),48.9501049,2.2078977
47.22Z,rue,DE PARIS,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.2667634 48.8035276),48.8035276,2.2667634
47.22Z,place,DE LA GARE,RIS-ORANGIS,91521,91,POINT (2.5191697 48.3555103),48.3555103,2.5191697
47.22Z,place,DU GENERAL LECLERC,SANNOIS,95582,95,POINT (2.3552126 48.8492733),48.8492733,2.3552126
47.22Z,rue,NATIONALE,MANTES-LA-JOLIE,78361,78,POINT (2.1559688 49.0228249),49.0228249,2.1559688
47.22Z,rue,DES SABLONS,FONTAINEBLEAU,77186,77,POINT (3.2102091 48.9607572),48.9607572,3.2102091
47.22Z,avenue,CHAMPLAIN,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.2416761 48.9379809),48.9379809,2.2416761
47.22Z,place,DE L AN 2000,COMBS-LA-VILLE,77122,77,POINT (2.3747169 48.9755676),48.9755676,2.3747169
47.22Z,rue,DE VOUILLE,PARIS 15,75115,75,POINT (2.2418393 48.7827481),48.7827481,2.2418393
47.22Z,place,DES NATIONS UNIES,BOBIGNY,93008,93,POINT (2.5350141 48.8477584),48.8477584,2.5350141
47.22Z,rue,DENIS PAPIN,MANTES-LA-JOLIE,78361,78,POINT (2.5092843 48.8140299),48.8140299,2.5092843
47.22Z,rue,CAPITAINE GUYNEMER,ROMAINVILLE,93063,93,POINT (2.3730075 48.7064755),48.7064755,2.3730075
47.22Z,avenue,ARISTIDE BRIAND,CACHAN,94016,94,POINT (2.297818 48.8516696),48.8516696,2.297818
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.3772765 48.9447156),48.9447156,2.3772765
47.22Z,rue,DU GEN LECLERC,CHANTELOUP-LES-VIGNES,78138,78,POINT (2.5143079 48.909692),48.909692,2.5143079
47.22Z,rue,DE PARIS,LE THILLAY,95612,95,POINT (2.2744204 48.8625103),48.8625103,2.2744204
47.22Z,avenue,VOLTA,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.2964992 48.8803579),48.8803579,2.2964992
47.22Z,place,FELIX FAURE,RAMBOUILLET,78517,78,POINT (1.699284 48.9788403),48.9788403,1.699284
47.22Z,rue,DE L ARTOIS,BRETIGNY-SUR-ORGE,91103,91,POINT (2.3583846 48.5743587),48.5743587,2.3583846
47.22Z,avenue,DE CHOISY,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.3291014 48.88243),48.88243,2.3291014
47.22Z,rue,DE PARIS,NOISY-LE-SEC,93053,93,POINT (2.161402383989436 48.8020041),48.8020041,2.161402383989436
47.22Z,rue,CROZATIER,PARIS 12,75112,75,POINT (2.0575053 48.7546649),48.7546649,2.0575053
47.22Z,rue,MARYSE BASTIE,GOUSSAINVILLE,95280,95,POINT (2.3922251 48.8378358),48.8378358,2.3922251
47.22Z,place,DU MARCHE,VILLEPARISIS,77514,77,POINT (2.539549 48.808699),48.808699,2.539549
47.22Z,boulevard,MAURICE BERTEAUX,SANNOIS,95582,95,POINT (2.3171107 48.8434366),48.8434366,2.3171107
47.22Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4552995 48.8910254),48.8910254,2.4552995
47.22Z,avenue,DE LA REPUBLIQUE,NANTERRE,92050,92,POINT (2.3962719 48.7409423),48.7409423,2.3962719
47.22Z,place,FOUILLERE,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.4252217 48.7353918),48.7353918,2.4252217
47.22Z,rue,RAYMOND POINCARE,SAINT-JEAN-LES-DEUX-JUMEAUX,77415,77,POINT (2.3988042 48.9716415),48.9716415,2.3988042
47.22Z,allée,DES TAMARIS,VILLECRESNES,94075,94,POINT (1.9989659 48.7752971),48.7752971,1.9989659
47.22Z,rue,LOUIS ROLLAND,MONTROUGE,92049,92,POINT (2.6185898 48.9841518),48.9841518,2.6185898
47.22Z,rue,DES MORILLONS,PARIS 15,75115,75,POINT (2.4035687 48.8843762),48.8843762,2.4035687
47.22Z,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.5824925 48.9006393),48.9006393,2.5824925
47.22Z,rue,CLAUDE DECAEN,PARIS 12,75112,75,POINT (2.2507015 48.8946569),48.8946569,2.2507015
47.22Z,rue,JEAN MOULIN,SUCY-EN-BRIE,94071,94,POINT (2.4242942 48.9331047),48.9331047,2.4242942
47.22Z,rue,PIERRE CURIE,SAINTE-GENEVIEVE-DES-BOIS,91549,91,POINT (2.2314363 49.108728),49.108728,2.2314363
47.22Z,,FLOURENS,PARIS 17,75117,75,POINT (2.3496153 48.8493916),48.8493916,2.3496153
47.22Z,rue,DE PROVINS,TOURNAN-EN-BRIE,77470,77,POINT (2.356524 48.8294546),48.8294546,2.356524
47.22Z,allée,ANTOINE DE ST EXUPERY,VILLEPINTE,93078,93,POINT (2.2431277 48.8806019),48.8806019,2.2431277
47.22Z,rue,DU DAUPHIN,NANGIS,77327,77,POINT (2.3988438 48.9595645),48.9595645,2.3988438
47.22Z,rue,ROGER SALENGRO,DRANCY,93029,93,POINT (2.5536132 48.8082705),48.8082705,2.5536132
47.22Z,rue,DU CHERCHE MIDI,PARIS 6,75106,75,POINT (2.8427932 48.6632186),48.6632186,2.8427932
47.22Z,rue,FRIANT,PARIS 14,75114,75,POINT (2.4417932 48.7746305),48.7746305,2.4417932
47.22Z,rue,DE MENILMONTANT,PARIS 20,75120,75,POINT (2.1249781 48.7981062),48.7981062,2.1249781
47.22Z,avenue,DE PARIS,SAINT-MANDE,94067,94,POINT (2.448305 48.9218622),48.9218622,2.448305
47.22Z,boulevard,DE MONDETOUR,ORSAY,91471,91,POINT (2.4962902 48.7187255),48.7187255,2.4962902
47.22Z,avenue,DU GENERAL DE GAULLE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.6401883 48.5306591),48.5306591,2.6401883
47.22Z,avenue,DE PARIS,VINCENNES,94080,94,POINT (2.3713726 48.8791992),48.8791992,2.3713726
47.22Z,avenue,DE LA REPUBLIQUE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.1527448 48.8374547),48.8374547,2.1527448
47.22Z,rue,DE LONGCHAMP,PARIS 16,75116,75,POINT (2.3478177 48.8715425),48.8715425,2.3478177
47.22Z,place,SAINT AYOUL,PROVINS,77379,77,POINT (2.3673308 48.8651235),48.8651235,2.3673308
47.22Z,rue,RAMEY,PARIS 18,75118,75,POINT (2.4215609 48.8016916),48.8016916,2.4215609
47.22Z,place,CHARLES DE GAULLE,ROZAY-EN-BRIE,77393,77,POINT (2.4787835 48.9977834),48.9977834,2.4787835
47.22Z,rue,JEAN CATELAS,PERSAN,95487,95,POINT (2.3753952 48.3571631),48.3571631,2.3753952
47.22Z,place,CYRANO DE BERGERAC,CHATENAY-MALABRY,92019,92,POINT (2.5097984 48.8256802),48.8256802,2.5097984
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.2304257 48.9438025),48.9438025,2.2304257
47.22Z,avenue,JEAN JAURES,CLAMART,92023,92,POINT (2.6207335 48.8051678),48.8051678,2.6207335
47.22Z,avenue,DU GENERAL DE GAULLE,MONTMAGNY,95427,95,POINT (2.1456739 48.9014152),48.9014152,2.1456739
47.22Z,avenue,HENRI BARBUSSE,TREMBLAY-EN-FRANCE,93073,93,POINT (2.3278572 48.9627223),48.9627223,2.3278572
47.22Z,rue,GAMBETTA,CHELLES,77108,77,POINT (2.3713726 48.8791992),48.8791992,2.3713726
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.3086972 48.896312),48.896312,2.3086972
47.22Z,avenue,D ARGENTEUIL,ASNIERES-SUR-SEINE,92004,92,POINT (2.3576487 48.9205027),48.9205027,2.3576487
47.22Z,rue,VICTOR BASCH,GOUSSAINVILLE,95280,95,POINT (2.3307922 48.9322106),48.9322106,2.3307922
47.22Z,avenue,MADEMOISELLE DOSNE,GARGENVILLE,78267,78,POINT (2.4967626 48.6892844),48.6892844,2.4967626
47.22Z,rue,FELICIE,GENNEVILLIERS,92036,92,POINT (1.7012074 48.9940875),48.9940875,1.7012074
47.22Z,rue,DU PONTEL,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.2822318 48.8428525),48.8428525,2.2822318
47.22Z,avenue,KARL MARX,BOBIGNY,93008,93,POINT (2.4102909 48.9210043),48.9210043,2.4102909
47.22Z,rue,NOEL BALLAY,PARIS 20,75120,75,POINT (2.3695869 48.8852901),48.8852901,2.3695869
47.22Z,rue,DE CRIMEE,PARIS 19,75119,75,POINT (2.2891127710382513 48.73240655),48.73240655,2.2891127710382513
47.22Z,boulevard,DIDEROT,PARIS 12,75112,75,POINT (2.2408897 49.0199269),49.0199269,2.2408897
47.22Z,rue,MARYSE BASTIE,AULNAY-SOUS-BOIS,93005,93,POINT (2.3174233 48.966935),48.966935,2.3174233
47.22Z,rue,MICOLON,ALFORTVILLE,94002,94,POINT (2.3513833 48.9638353),48.9638353,2.3513833
47.22Z,rue,NOTRE DAME DE NAZARETH,PARIS 3,75103,75,POINT (2.411957 48.9674999),48.9674999,2.411957
47.22Z,rue,DU GENERAL LECLERC,ROSNY-SOUS-BOIS,93064,93,POINT (2.3309816 48.9035206),48.9035206,2.3309816
47.22Z,rue,JEAN DE LA FONTAINE,PARIS 16,75116,75,POINT (2.3318 48.8779692),48.8779692,2.3318
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.3323187 48.8783303),48.8783303,2.3323187
47.22Z,rue,DE PARIS,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.0998593 49.0325743),49.0325743,2.0998593
47.22Z,avenue,ANATOLE FRANCE,AULNAY-SOUS-BOIS,93005,93,POINT (2.402337345048701 48.78630325),48.78630325,2.402337345048701
47.22Z,place,DES AUNETTES,EVRY-COURCOURONNES,91228,91,POINT (2.3817124 48.9139644),48.9139644,2.3817124
47.22Z,avenue,DE LIVRY,SEVRAN,93071,93,POINT (2.5246621244780796 49.1010164),49.1010164,2.5246621244780796
47.22Z,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94022,94,POINT (2.4050479 48.938184),48.938184,2.4050479
47.22Z,rue,DU FBG SAINT DENIS,PARIS 10,75110,75,POINT (2.5865899 48.9070727),48.9070727,2.5865899
47.22Z,rue,DE PARIS,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.2596809 48.789496),48.789496,2.2596809
47.22Z,rue,SAINT JACQUES,PARIS 5,75105,75,POINT (2.335463 48.9457453),48.9457453,2.335463
47.22Z,rue,SAINT DENIS,PARIS 2,75102,75,POINT (3.3029908 48.5583524),48.5583524,3.3029908
47.22Z,avenue,PAUL LANGEVIN,RIS-ORANGIS,91521,91,POINT (2.4112859 48.6188491),48.6188491,2.4112859
47.22Z,avenue,DE VERDUN,ISSY-LES-MOULINEAUX,92040,92,POINT (2.3596042 48.8858631),48.8858631,2.3596042
47.22Z,place,DE FRANCE,MASSY,91377,91,POINT (2.2862941 49.142863),49.142863,2.2862941
47.22Z,rue,ANDRE JOINEAU,LE PRE-SAINT-GERVAIS,93061,93,POINT (2.4712625 48.9399088),48.9399088,2.4712625
47.22Z,rue,ALFRED KASTLER,NEUILLY-SUR-MARNE,93050,93,POINT (2.5351314 48.6806245),48.6806245,2.5351314
47.22Z,rue,DES PERRIERS,MONTFERMEIL,93047,93,POINT (2.4570576 48.9356979),48.9356979,2.4570576
47.22Z,rue,D AULNAY,SEVRAN,93071,93,POINT (2.5541298 48.8284592),48.8284592,2.5541298
47.22Z,avenue,P VAILLANT COUTURIER,TRAPPES,78621,78,POINT (2.3709431 48.8523901),48.8523901,2.3709431
47.22Z,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93005,93,POINT (2.3182376 48.874413),48.874413,2.3182376
47.22Z,avenue,DU GENERAL LECLERC,SAINT-THIBAULT-DES-VIGNES,77438,77,POINT (2.9679573 48.6204097),48.6204097,2.9679573
47.22Z,boulevard,DE BELLEVILLE,PARIS 20,75120,75,POINT (3.011918 48.5563029),48.5563029,3.011918
47.22Z,,BLAISE PASCAL,MELUN,77288,77,POINT (2.3108745 48.8703193),48.8703193,2.3108745
47.22Z,avenue,D IVRY,PARIS 13,75113,75,POINT (2.3898216 48.965325),48.965325,2.3898216
47.22Z,place,DE LA MARNE,BUSSY-SAINT-GEORGES,77058,77,POINT (2.3095349 48.9159547),48.9159547,2.3095349
47.22Z,avenue,DE STALINGRAD,ARGENTEUIL,95018,95,POINT (1.9143555 48.999099),48.999099,1.9143555
47.22Z,rue,DU CHATEAU,PARIS 14,75114,75,POINT (1.903526 49.0102338),49.0102338,1.903526
47.22Z,rue,RICHARD LENOIR,PARIS 11,75111,75,POINT (2.5718247 48.9423665),48.9423665,2.5718247
47.22Z,rue,LOUIS CALMEL,GENNEVILLIERS,92036,92,POINT (2.0041262 48.9792561),48.9792561,2.0041262
47.22Z,rue,GEORGES LEBIGOT,VILLEJUIF,94076,94,POINT (2.5177627 48.94211),48.94211,2.5177627
47.22Z,rue,MARTRE,CLICHY,92024,92,POINT (2.3608074 48.8827674),48.8827674,2.3608074
47.22Z,place,DU 19 MARS 1962,MAGNY-LES-HAMEAUX,78356,78,POINT (2.3758421 48.8246754),48.8246754,2.3758421
47.22Z,rue,CROZATIER,PARIS 12,75112,75,POINT (2.3174233 48.966935),48.966935,2.3174233
47.22Z,rue,GALLIENI,RUEIL-MALMAISON,92063,92,POINT (2.382495 48.8676699),48.8676699,2.382495
47.22Z,rue,DE STALINGRAD,HOUILLES,78311,78,POINT (3.0126375 48.5567099),48.5567099,3.0126375
47.22Z,avenue,DU GEN PIERRE BILLOTTE,CRETEIL,94028,94,POINT (2.3719827 48.8558744),48.8558744,2.3719827
47.22Z,avenue,D ARGENTEUIL,ASNIERES-SUR-SEINE,92004,92,POINT (2.4215609 48.8016916),48.8016916,2.4215609
47.22Z,rue,MANIN,PARIS 19,75119,75,POINT (1.9353052 48.7564237),48.7564237,1.9353052
47.22Z,rue,DU DOCTEUR GOUJON,PARIS 12,75112,75,POINT (2.4663732 49.0212259),49.0212259,2.4663732
47.22Z,rue,DU MOULINET,PARIS 13,75113,75,POINT (2.2558028 48.9474468),48.9474468,2.2558028
47.22Z,rue,DES ECUREUILS,STAINS,93072,93,POINT (2.2531849 48.9421164),48.9421164,2.2531849
47.22Z,avenue,GAMBETTA,CHOISY-LE-ROI,94022,94,POINT (2.0066596 48.7748343),48.7748343,2.0066596
47.22Z,avenue,ALEXIS VARAGNE,VILLIERS-LE-BEL,95680,95,POINT (2.2675037 48.847567),48.847567,2.2675037
47.22Z,rue,PAUL BERT,COLOMBES,92025,92,POINT (2.3192672 48.8926426),48.8926426,2.3192672
47.22Z,rue,DE LA JONQUIERE,PARIS 17,75117,75,POINT (2.4140776 48.6290635),48.6290635,2.4140776
47.22Z,avenue,MARCEAU,COURBEVOIE,92026,92,POINT (1.8101674 48.9894399),48.9894399,1.8101674
47.22Z,boulevard,DESCARTES,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (1.9119065 48.9857902),48.9857902,1.9119065
47.22Z,rue,DE LA CHAPELLE,PARIS 18,75118,75,POINT (2.4617121 49.0312757),49.0312757,2.4617121
47.22Z,rue,JEAN JAURES,ORLY,94054,94,POINT (2.2826724 48.9155548),48.9155548,2.2826724
47.22Z,boulevard,FOCH,EPINAY-SUR-SEINE,93031,93,POINT (2.4115835 48.849676),48.849676,2.4115835
47.22Z,rue,JEAN ALLEMANE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.3208189 48.8330109),48.8330109,2.3208189
47.22Z,boulevard,MASSENA,PARIS 13,75113,75,POINT (2.4598074 48.9361072),48.9361072,2.4598074
47.22Z,rue,DE LA REPUBLIQUE,ROMAINVILLE,93063,93,POINT (2.1958531 48.9423604),48.9423604,2.1958531
47.22Z,rue,DE L HOTEL DE VILLE,PONTOISE,95500,95,POINT (1.9119065 48.9857902),48.9857902,1.9119065
47.22Z,rue,DE LA MAIRIE,SAINT-MARD,77420,77,POINT (2.5116399 48.7779358),48.7779358,2.5116399
47.22Z,boulevard,DE NOISY LE GRAND,GOURNAY-SUR-MARNE,93033,93,POINT (2.3221907 48.9982475),48.9982475,2.3221907
47.22Z,avenue,JEAN JAURES,CROSNE,91191,91,POINT (2.3786722 48.9176027),48.9176027,2.3786722
47.22Z,rue,MARGUERITE DE ROCHECHOUART,PARIS 9,75109,75,POINT (2.3242818 48.8860442),48.8860442,2.3242818
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.3278554 48.9375433),48.9375433,2.3278554
47.22Z,avenue,DE PARIS,VILLEJUIF,94076,94,POINT (2.6632907 48.5360868),48.5360868,2.6632907
47.22Z,avenue,GABRIEL PERI,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3725332 48.6591746),48.6591746,2.3725332
47.22Z,rue,DE SALONIQUE,ARGENTEUIL,95018,95,POINT (2.2728639 48.9132171),48.9132171,2.2728639
47.22Z,avenue,VICTOR HUGO,CLAMART,92023,92,POINT (2.5523479 48.9127463),48.9127463,2.5523479
47.22Z,rue,DES TEMPLIERS,LE VAUDOUE,77485,77,POINT (2.2635116 48.8006735),48.8006735,2.2635116
47.22Z,boulevard,SAINT GERMAIN,PARIS 5,75105,75,POINT (2.5448719 48.9246168),48.9246168,2.5448719
47.22Z,rue,GEORGES BOUCHER,PIERRELAYE,95488,95,POINT (2.5089333 48.771261),48.771261,2.5089333
47.22Z,rue,DE LA COUTURE,SAACY-SUR-MARNE,77397,77,POINT (2.2664261 48.8948156),48.8948156,2.2664261
47.22Z,rue,HENRI BARBUSSE,ARGENTEUIL,95018,95,POINT (2.4042884 48.9173314),48.9173314,2.4042884
47.22Z,avenue,ANNA DE NOAILLES,SARCELLES,95585,95,POINT (2.9127923 48.9524789),48.9524789,2.9127923
